author_id,发布作品数,总获赞,总播放,作品平均时长,去过城市数,首发日期,末次发布,创作天数,创作活跃度(日均发布)
248328,1,0,3554617,8.0,1,2019-10-24,2019-10-24,1,1.0
248332,2,0,6712473,10.0,1,2019-10-24,2019-10-24,1,2.0
248340,1,0,559649,10.0,1,2019-10-24,2019-10-24,1,1.0
248347,1,0,25328690,10.0,1,2019-10-22,2019-10-22,1,1.0
248349,1,0,5971922,10.0,1,2019-10-03,2019-10-03,1,1.0
248351,4,0,7628794,17.5,1,2019-10-11,2019-10-28,18,0.2222222222222222
248355,1,0,1360956,9.0,1,2019-10-27,2019-10-27,1,1.0
248357,1,0,3202678,9.0,1,2019-10-04,2019-10-04,1,1.0
248368,1,0,5463739,7.0,1,2019-10-24,2019-10-24,1,1.0
248370,2,1,2868743,8.0,1,2019-10-22,2019-10-26,5,0.4
248371,1,0,7244192,10.0,1,2019-10-07,2019-10-07,1,1.0
248375,1,0,13659717,16.0,1,2019-09-24,2019-09-24,1,1.0
248377,3,0,17375580,7.666666666666667,1,2019-10-06,2019-10-22,17,0.17647058823529413
248379,1,0,5273652,9.0,1,2019-10-02,2019-10-02,1,1.0
248382,1,0,9194908,7.0,1,2019-10-23,2019-10-23,1,1.0
248388,3,0,29858852,8.1,1,2019-09-27,2019-10-22,26,0.11538461538461539
248393,2,0,6507596,10.0,1,2019-10-23,2019-10-24,2,1.0
248399,1,0,333367,19.0,1,2019-10-05,2019-10-05,1,1.0
248405,2,0,6545282,14.5,1,2019-10-16,2019-10-17,2,1.0
248407,1,0,3472234,10.0,1,2019-10-23,2019-10-23,1,1.0
248408,1,0,12143142,13.0,1,2019-10-24,2019-10-24,1,1.0
248410,2,0,9977006,7.5,1,2019-10-17,2019-10-17,1,2.0
248414,1,0,10332665,9.0,1,2019-10-14,2019-10-14,1,1.0
248419,1,0,5642230,11.0,1,2019-10-01,2019-10-01,1,1.0
248420,1,0,855637,7.0,1,2019-10-23,2019-10-23,1,1.0
248423,2,0,7875343,5.0,1,2019-10-03,2019-10-16,14,0.14285714285714285
248427,2,0,11720725,10.0,1,2019-10-10,2019-10-17,8,0.25
248428,4,0,34840445,8.166666666666666,1,2019-10-22,2019-10-30,9,0.4444444444444444
248431,1,0,2778104,7.0,1,2019-10-23,2019-10-23,1,1.0
248432,1,0,1034213,9.0,1,2019-10-17,2019-10-17,1,1.0
248433,6,0,22753375,8.333333333333334,1,2019-10-10,2019-10-25,16,0.375
248434,3,0,16267464,10.2,1,2019-10-17,2019-10-30,14,0.21428571428571427
248449,1,0,3404456,9.0,1,2019-10-17,2019-10-17,1,1.0
248459,4,0,10821393,25.5,1,2019-10-03,2019-10-26,24,0.16666666666666666
248460,1,0,654902,6.0,1,2019-10-22,2019-10-22,1,1.0
248465,1,0,108401626,11.0,1,2019-10-28,2019-10-28,1,1.0
248467,3,0,17900948,8.0,1,2019-10-21,2019-10-25,5,0.6
248474,1,0,2097655,10.0,1,2019-10-23,2019-10-23,1,1.0
248476,1,0,2197500,7.0,1,2019-10-01,2019-10-01,1,1.0
248477,2,0,5477709,7.5,1,2019-10-23,2019-10-24,2,1.0
248481,1,0,17843588,7.0,1,2019-09-28,2019-09-28,1,1.0
248482,2,0,6528057,9.666666666666666,1,2019-10-19,2019-10-23,5,0.4
248483,2,0,6606463,7.5,1,2019-10-06,2019-10-06,1,2.0
248485,1,0,4413309,9.0,1,2019-10-24,2019-10-24,1,1.0
248486,1,0,713952,9.0,1,2019-10-24,2019-10-24,1,1.0
248492,1,0,2688000,10.0,1,2019-10-09,2019-10-09,1,1.0
248497,4,0,20179177,7.714285714285714,2,2019-09-30,2019-10-15,16,0.25
248503,3,0,11231912,7.25,1,2019-10-23,2019-10-25,3,1.0
248504,2,0,8841526,11.666666666666666,1,2019-10-05,2019-10-12,8,0.25
248505,1,0,4035429,4.0,1,2019-10-24,2019-10-24,1,1.0
248507,9,0,57534064,12.588235294117647,1,2019-10-03,2019-10-27,25,0.36
248509,1,0,806004,10.0,1,2019-10-18,2019-10-18,1,1.0
248513,1,0,1891477,10.0,1,2019-10-10,2019-10-10,1,1.0
248515,1,0,2511079,4.0,1,2019-10-15,2019-10-15,1,1.0
248516,1,0,3755153,9.0,1,2019-09-25,2019-09-25,1,1.0
248517,1,0,3835836,7.0,1,2019-10-25,2019-10-25,1,1.0
248518,3,1,95329062,9.405405405405405,1,2019-10-19,2019-10-22,4,0.75
248519,1,0,4056134,9.0,1,2019-10-23,2019-10-23,1,1.0
248523,6,0,25193078,8.2,1,2019-10-10,2019-10-29,20,0.3
248526,2,0,3086469,8.0,1,2019-10-22,2019-10-24,3,0.6666666666666666
248528,1,0,1032502,5.0,1,2019-10-21,2019-10-21,1,1.0
248530,1,0,5498919,10.0,1,2019-10-23,2019-10-23,1,1.0
248535,1,0,7133574,10.0,1,2019-10-27,2019-10-27,1,1.0
248543,1,0,6553552,9.0,1,2019-10-13,2019-10-13,1,1.0
248558,1,0,7058862,10.0,1,2019-10-17,2019-10-17,1,1.0
248560,1,0,4801862,9.0,1,2019-10-24,2019-10-24,1,1.0
248561,1,0,3869379,11.0,1,2019-10-24,2019-10-24,1,1.0
248563,1,0,2287432,10.0,1,2019-10-21,2019-10-21,1,1.0
248572,2,0,6157123,15.0,1,2019-09-25,2019-10-20,26,0.07692307692307693
248573,3,0,24018524,9.285714285714286,1,2019-10-22,2019-10-24,3,1.0
248575,1,0,4994089,10.0,1,2019-10-25,2019-10-25,1,1.0
248579,5,0,39897776,9.875,1,2019-09-25,2019-10-22,28,0.17857142857142858
248580,1,0,221628,10.0,1,2019-10-03,2019-10-03,1,1.0
248583,3,0,17874901,13.2,1,2019-10-10,2019-10-28,19,0.15789473684210525
248587,1,0,2052793,18.0,1,2019-10-21,2019-10-21,1,1.0
248588,1,0,3500483,10.0,1,2019-10-23,2019-10-23,1,1.0
248594,1,0,4496021,42.0,1,2019-10-18,2019-10-18,1,1.0
248597,1,0,2888317,10.0,1,2019-10-24,2019-10-24,1,1.0
248598,1,0,2838561,4.0,1,2019-10-24,2019-10-24,1,1.0
248599,2,1,4845269,9.5,1,2019-10-22,2019-10-23,2,1.0
248603,1,0,4782187,10.0,1,2019-10-25,2019-10-25,1,1.0
248605,3,0,10988286,11.0,1,2019-10-14,2019-10-28,15,0.2
248609,4,0,34409400,9.9,1,2019-10-15,2019-10-23,9,0.4444444444444444
248610,1,0,7748584,10.0,1,2019-10-18,2019-10-18,1,1.0
248613,1,0,5353084,9.0,1,2019-10-26,2019-10-26,1,1.0
248617,1,0,2270957,33.0,1,2019-10-28,2019-10-28,1,1.0
248618,2,1,12369873,6.8,1,2019-10-05,2019-10-21,17,0.11764705882352941
248619,4,0,14654701,8.2,1,2019-10-10,2019-10-26,17,0.23529411764705882
248620,1,0,5436061,6.0,1,2019-10-29,2019-10-29,1,1.0
248621,2,0,3405038,9.5,1,2019-10-24,2019-10-25,2,1.0
248627,1,0,5567207,9.0,1,2019-10-23,2019-10-23,1,1.0
248629,1,0,1407114,10.0,1,2019-10-24,2019-10-24,1,1.0
248630,1,0,5473872,9.0,1,2019-10-20,2019-10-20,1,1.0
248632,4,1,124695466,10.0,1,2019-10-12,2019-10-28,17,0.23529411764705882
248634,2,0,11490469,17.0,1,2019-10-12,2019-10-18,7,0.2857142857142857
248640,1,0,4564679,21.0,1,2019-10-03,2019-10-03,1,1.0
248643,2,0,13077276,6.857142857142857,1,2019-10-07,2019-10-13,7,0.2857142857142857
248644,1,0,9100352,9.0,1,2019-10-13,2019-10-13,1,1.0
248648,1,0,244087,41.0,1,2019-10-23,2019-10-23,1,1.0
248651,2,0,7023361,10.0,1,2019-10-18,2019-10-23,6,0.3333333333333333
248652,5,0,10909604,8.666666666666666,1,2019-09-24,2019-10-30,37,0.13513513513513514
248653,4,2,59429231,8.588235294117647,1,2019-10-14,2019-10-29,16,0.25
248654,1,0,3248725,10.0,1,2019-10-25,2019-10-25,1,1.0
248655,2,0,9002490,8.0,1,2019-09-30,2019-10-22,23,0.08695652173913043
248657,2,0,1050075,8.5,1,2019-10-14,2019-10-23,10,0.2
248660,1,0,1922212,9.0,1,2019-10-02,2019-10-02,1,1.0
248663,3,0,35843846,13.11111111111111,1,2019-10-13,2019-10-26,14,0.21428571428571427
248664,2,1,17864896,9.857142857142858,1,2019-10-23,2019-10-26,4,0.5
248667,1,0,2641103,9.0,1,2019-10-24,2019-10-24,1,1.0
248668,3,1,6870422,9.0,1,2019-10-23,2019-10-28,6,0.5
248669,1,0,2340486,10.0,1,2019-10-21,2019-10-21,1,1.0
248671,1,0,2307514,9.0,1,2019-09-23,2019-09-23,1,1.0
248675,4,0,15923408,16.75,1,2019-10-06,2019-10-24,19,0.21052631578947367
248677,1,0,1979686,10.0,1,2019-10-23,2019-10-23,1,1.0
248681,1,0,5841121,10.0,1,2019-10-11,2019-10-11,1,1.0
248685,1,0,3930497,10.0,1,2019-10-21,2019-10-21,1,1.0
248687,3,0,7994427,9.333333333333334,1,2019-10-22,2019-10-23,2,1.5
248688,1,0,1585221,11.0,1,2019-10-20,2019-10-20,1,1.0
248691,2,0,17623136,9.142857142857142,1,2019-10-07,2019-10-29,23,0.08695652173913043
248692,1,0,4608447,10.0,1,2019-10-23,2019-10-23,1,1.0
248698,1,0,4363563,6.0,1,2019-10-23,2019-10-23,1,1.0
248699,2,0,9111793,19.5,1,2019-10-22,2019-10-23,2,1.0
248707,1,0,946094,9.0,1,2019-10-24,2019-10-24,1,1.0
248713,1,0,2428729,10.0,1,2019-10-18,2019-10-18,1,1.0
248715,1,0,24789108,11.0,1,2019-09-25,2019-09-25,1,1.0
248716,3,0,47587032,9.166666666666666,1,2019-10-09,2019-10-24,16,0.1875
248717,1,0,2970179,9.0,1,2019-10-14,2019-10-14,1,1.0
248723,1,0,7525555,9.0,1,2019-10-24,2019-10-24,1,1.0
248724,1,0,1654038,9.0,1,2019-10-23,2019-10-23,1,1.0
248725,1,0,1354027,9.0,1,2019-10-24,2019-10-24,1,1.0
248726,1,0,4557760,3.0,1,2019-10-27,2019-10-27,1,1.0
248730,1,0,6253745,9.0,1,2019-10-24,2019-10-24,1,1.0
248731,1,0,4785423,10.0,1,2019-10-22,2019-10-22,1,1.0
248732,1,0,4524994,10.0,1,2019-10-29,2019-10-29,1,1.0
248735,1,0,4060573,10.0,1,2019-09-26,2019-09-26,1,1.0
248741,1,0,8052697,9.0,1,2019-10-14,2019-10-14,1,1.0
248745,4,0,10602060,8.5,1,2019-10-15,2019-10-27,13,0.3076923076923077
248748,1,0,3624650,10.0,1,2019-10-12,2019-10-12,1,1.0
248754,1,0,4132935,11.0,1,2019-10-23,2019-10-23,1,1.0
248756,1,0,1256625,9.0,1,2019-10-25,2019-10-25,1,1.0
248763,2,0,8449316,8.5,1,2019-10-23,2019-10-26,4,0.5
248764,2,0,8419947,7.666666666666667,1,2019-10-26,2019-10-29,4,0.5
248769,1,0,533964,9.0,1,2019-10-22,2019-10-22,1,1.0
248771,2,0,9006780,5.0,1,2019-10-01,2019-10-23,23,0.08695652173913043
248775,3,0,11461117,9.333333333333334,1,2019-10-22,2019-10-26,5,0.6
248779,2,1,7190117,25.5,1,2019-10-21,2019-10-22,2,1.0
248784,4,0,10890705,17.4,1,2019-10-10,2019-10-22,13,0.3076923076923077
248785,2,0,6360378,10.0,1,2019-10-23,2019-10-25,3,0.6666666666666666
248786,1,0,7642399,11.0,1,2019-09-29,2019-09-29,1,1.0
248787,1,0,2170580,10.0,1,2019-10-23,2019-10-23,1,1.0
248794,1,0,4528400,10.0,1,2019-10-21,2019-10-21,1,1.0
248804,3,1,18554026,8.25,1,2019-10-02,2019-10-27,26,0.11538461538461539
248806,1,0,3312318,4.0,2,2019-09-27,2019-09-27,1,1.0
248807,2,0,14600871,10.0,1,2019-10-09,2019-10-30,22,0.09090909090909091
248813,2,0,18383288,10.0,1,2019-09-27,2019-10-19,23,0.08695652173913043
248817,2,0,2944181,7.0,1,2019-10-23,2019-10-30,8,0.25
248818,1,0,2423155,11.0,1,2019-10-21,2019-10-21,1,1.0
248820,1,0,4422903,9.0,1,2019-10-24,2019-10-24,1,1.0
248823,1,0,1557740,10.0,1,2019-10-24,2019-10-24,1,1.0
248824,1,0,7147790,10.0,1,2019-10-24,2019-10-24,1,1.0
248831,1,0,1036924,6.0,1,2019-10-22,2019-10-22,1,1.0
248834,1,0,1973741,21.0,1,2019-10-24,2019-10-24,1,1.0
248841,2,0,7216403,15.5,1,2019-09-22,2019-10-08,17,0.11764705882352941
248842,1,0,2488399,9.0,1,2019-10-24,2019-10-24,1,1.0
248846,1,0,22246301,9.0,1,2019-10-21,2019-10-21,1,1.0
248848,1,0,15325376,10.0,1,2019-10-12,2019-10-12,1,1.0
248850,5,0,19516395,13.333333333333334,1,2019-10-02,2019-10-23,22,0.22727272727272727
248856,4,0,39103365,14.142857142857142,1,2019-10-10,2019-10-27,18,0.2222222222222222
248862,1,0,1496260,10.0,1,2019-10-24,2019-10-24,1,1.0
248874,1,0,3894034,2.0,1,2019-10-16,2019-10-16,1,1.0
248875,1,0,5049859,6.0,1,2019-10-19,2019-10-19,1,1.0
248880,8,0,29321937,9.25,1,2019-10-23,2019-10-30,8,1.0
248883,1,0,22437581,10.0,1,2019-10-22,2019-10-22,1,1.0
248885,1,0,4834829,7.0,1,2019-10-03,2019-10-03,1,1.0
248887,2,0,6362360,7.333333333333333,1,2019-09-27,2019-10-23,27,0.07407407407407407
248891,1,0,2040836,7.0,1,2019-10-23,2019-10-23,1,1.0
248893,4,0,9718738,8.0,1,2019-10-21,2019-10-29,9,0.4444444444444444
248895,2,0,9229274,10.5,1,2019-10-23,2019-10-26,4,0.5
248907,1,0,5826430,10.0,1,2019-10-23,2019-10-23,1,1.0
248908,1,0,3866857,10.0,1,2019-10-24,2019-10-24,1,1.0
248911,1,0,2276221,10.0,1,2019-10-23,2019-10-23,1,1.0
248920,5,0,48523005,9.866666666666667,1,2019-10-21,2019-10-29,9,0.5555555555555556
248921,1,0,4984090,10.0,1,2019-10-19,2019-10-19,1,1.0
248922,1,0,9683313,10.0,1,2019-10-01,2019-10-01,1,1.0
248926,3,0,14118349,12.0,1,2019-10-23,2019-10-29,7,0.42857142857142855
248929,1,0,5109634,9.0,1,2019-10-19,2019-10-19,1,1.0
248932,4,0,22432033,8.25,1,2019-10-06,2019-10-15,10,0.4
248936,1,0,1670082,10.0,1,2019-10-19,2019-10-19,1,1.0
248938,1,0,2623980,9.0,1,2019-09-30,2019-09-30,1,1.0
248940,1,0,3279424,9.0,1,2019-10-23,2019-10-23,1,1.0
248942,2,1,2529980,9.5,1,2019-09-29,2019-10-19,21,0.09523809523809523
248948,5,0,12099541,9.666666666666666,1,2019-10-17,2019-10-29,13,0.38461538461538464
248950,3,0,12763022,19.666666666666668,1,2019-10-21,2019-10-28,8,0.375
248951,1,0,1166758,10.0,1,2019-10-26,2019-10-26,1,1.0
248953,1,0,9507335,7.0,1,2019-10-23,2019-10-23,1,1.0
248956,1,0,2223860,9.0,1,2019-10-21,2019-10-21,1,1.0
248966,1,0,4028154,10.0,1,2019-10-23,2019-10-23,1,1.0
248967,1,0,3452708,9.0,1,2019-09-26,2019-09-26,1,1.0
248968,2,0,6625328,9.0,1,2019-10-27,2019-10-28,2,1.0
248971,2,0,9858043,10.75,1,2019-10-21,2019-10-22,2,1.0
248975,1,0,1667087,9.0,1,2019-10-09,2019-10-09,1,1.0
248982,1,1,5645729,6.0,2,2019-10-21,2019-10-21,1,1.0
248988,1,0,721361,10.0,1,2019-10-23,2019-10-23,1,1.0
248992,1,0,3181527,20.0,1,2019-10-23,2019-10-23,1,1.0
249000,1,0,584357,10.0,1,2019-10-26,2019-10-26,1,1.0
249001,1,0,5507100,9.0,1,2019-10-11,2019-10-11,1,1.0
249010,1,0,1313939,10.0,1,2019-10-28,2019-10-28,1,1.0
249011,1,0,5072459,6.0,1,2019-10-04,2019-10-04,1,1.0
249015,2,0,41954089,19.46153846153846,1,2019-10-21,2019-10-30,10,0.2
249017,1,0,5687655,10.0,1,2019-10-23,2019-10-23,1,1.0
249023,1,0,5379830,10.0,1,2019-10-08,2019-10-08,1,1.0
249025,1,0,4739598,7.0,1,2019-10-17,2019-10-17,1,1.0
249029,1,0,2709785,10.0,1,2019-10-04,2019-10-04,1,1.0
249031,1,0,2189420,10.0,1,2019-09-24,2019-09-24,1,1.0
249045,1,0,1366280,7.0,1,2019-10-22,2019-10-22,1,1.0
249053,1,0,3171487,10.0,1,2019-10-23,2019-10-23,1,1.0
249058,2,0,13717709,16.5,1,2019-10-20,2019-10-25,6,0.3333333333333333
249060,3,0,13457709,10.0,1,2019-10-22,2019-10-28,7,0.42857142857142855
249062,1,0,9457456,9.0,1,2019-10-21,2019-10-21,1,1.0
249064,1,0,5140882,10.0,1,2019-10-23,2019-10-23,1,1.0
249070,1,0,357783,7.0,1,2019-10-21,2019-10-21,1,1.0
249072,2,0,5692813,9.5,1,2019-09-28,2019-10-23,26,0.07692307692307693
249076,4,0,22958507,11.6,1,2019-09-27,2019-10-21,25,0.16
249080,1,0,4137776,9.0,1,2019-10-10,2019-10-10,1,1.0
249088,1,0,2003419,9.0,1,2019-10-23,2019-10-23,1,1.0
249091,1,0,55475,9.0,1,2019-10-06,2019-10-06,1,1.0
249093,1,0,5581152,9.0,1,2019-10-24,2019-10-24,1,1.0
249096,1,0,2577770,10.0,1,2019-10-29,2019-10-29,1,1.0
249099,1,0,14822241,8.0,1,2019-10-04,2019-10-04,1,1.0
249101,1,0,15659676,15.0,1,2019-10-16,2019-10-16,1,1.0
249103,1,0,5939964,10.0,1,2019-10-10,2019-10-10,1,1.0
249110,2,0,12020748,9.75,2,2019-09-30,2019-10-21,22,0.09090909090909091
249111,1,0,5451458,9.0,1,2019-10-23,2019-10-23,1,1.0
249117,1,0,5401871,9.0,1,2019-10-08,2019-10-08,1,1.0
249118,2,0,5767058,10.0,1,2019-09-26,2019-09-26,1,2.0
249119,1,0,8423409,10.0,1,2019-10-06,2019-10-06,1,1.0
249123,1,1,34397961,9.0,1,2019-10-23,2019-10-23,1,1.0
249125,1,0,2625837,10.0,1,2019-10-23,2019-10-23,1,1.0
249129,2,0,3789823,6.0,1,2019-10-12,2019-10-25,14,0.14285714285714285
249130,2,0,122995700,9.0,1,2019-10-12,2019-10-29,18,0.1111111111111111
249131,1,1,2459155,11.0,1,2019-10-17,2019-10-17,1,1.0
249132,1,0,5667743,7.0,1,2019-10-24,2019-10-24,1,1.0
249135,2,0,6092093,8.5,1,2019-09-22,2019-10-21,30,0.06666666666666667
249140,1,0,13794654,7.0,3,2019-10-06,2019-10-06,1,1.0
249146,3,0,24352184,8.857142857142858,1,2019-10-10,2019-10-25,16,0.1875
249152,2,0,6536454,9.5,1,2019-10-04,2019-10-12,9,0.2222222222222222
249155,1,0,1539436,10.0,1,2019-10-22,2019-10-22,1,1.0
249161,2,0,8537282,10.0,1,2019-10-09,2019-10-16,8,0.25
249165,4,0,12706896,9.5,1,2019-10-02,2019-10-29,28,0.14285714285714285
249166,1,0,5614279,10.0,1,2019-10-14,2019-10-14,1,1.0
249168,1,0,4844151,18.0,1,2019-10-24,2019-10-24,1,1.0
249172,1,0,4156372,10.0,1,2019-10-03,2019-10-03,1,1.0
249174,1,0,3156166,7.0,1,2019-10-23,2019-10-23,1,1.0
249175,5,0,18234081,8.571428571428571,1,2019-10-21,2019-10-30,10,0.5
249178,3,0,8445948,9.666666666666666,1,2019-10-24,2019-10-26,3,1.0
249180,1,0,5404209,9.0,1,2019-10-16,2019-10-16,1,1.0
249182,1,0,3731937,10.0,1,2019-10-08,2019-10-08,1,1.0
249197,1,0,5601480,2.0,1,2019-10-24,2019-10-24,1,1.0
249201,1,0,5180743,10.0,1,2019-10-23,2019-10-23,1,1.0
249206,3,0,53832373,7.333333333333333,1,2019-10-26,2019-10-29,4,0.75
249211,1,0,9580857,9.0,1,2019-10-21,2019-10-21,1,1.0
249215,1,0,5612868,10.0,1,2019-10-29,2019-10-29,1,1.0
249217,1,0,3174262,10.0,1,2019-10-04,2019-10-04,1,1.0
249218,1,1,48866440,10.0,1,2019-09-29,2019-09-29,1,1.0
249219,2,0,9440985,9.5,1,2019-10-24,2019-10-24,1,2.0
249221,1,0,13745845,9.0,1,2019-10-15,2019-10-15,1,1.0
249227,1,0,18273417,4.0,1,2019-10-22,2019-10-22,1,1.0
249229,1,0,4976974,9.0,1,2019-10-24,2019-10-24,1,1.0
249234,1,0,11695094,10.0,1,2019-10-02,2019-10-02,1,1.0
249235,1,0,1675651,10.0,1,2019-10-28,2019-10-28,1,1.0
249237,1,0,3163506,8.0,1,2019-10-23,2019-10-23,1,1.0
249243,1,0,899667,10.0,1,2019-09-30,2019-09-30,1,1.0
249244,1,0,5455583,4.0,1,2019-10-22,2019-10-22,1,1.0
249245,1,0,905126,10.0,1,2019-10-26,2019-10-26,1,1.0
249247,1,0,3474014,9.0,1,2019-10-24,2019-10-24,1,1.0
249248,1,0,5452642,11.0,1,2019-10-22,2019-10-22,1,1.0
249251,2,0,5150562,9.0,1,2019-10-25,2019-10-27,3,0.6666666666666666
249252,1,0,20056829,9.0,2,2019-10-20,2019-10-20,1,1.0
249256,2,0,13505505,10.0,1,2019-10-21,2019-10-26,6,0.3333333333333333
249258,1,0,466229,2.0,1,2019-10-17,2019-10-17,1,1.0
249259,2,0,7518692,7.0,1,2019-09-26,2019-10-26,31,0.06451612903225806
249260,1,0,3692596,16.0,1,2019-10-23,2019-10-23,1,1.0
249262,1,0,10446888,22.0,1,2019-10-24,2019-10-24,1,1.0
249264,2,0,8227782,7.0,1,2019-09-25,2019-10-17,23,0.08695652173913043
249265,1,0,12175261,37.0,1,2019-10-22,2019-10-22,1,1.0
249267,3,0,19631629,17.4,1,2019-10-20,2019-10-23,4,0.75
249269,1,0,1566541,10.0,1,2019-10-24,2019-10-24,1,1.0
249272,1,0,1031792,9.0,1,2019-10-09,2019-10-09,1,1.0
249274,1,0,9003653,10.0,1,2019-10-21,2019-10-21,1,1.0
249276,2,0,2214445,12.0,1,2019-10-09,2019-10-21,13,0.15384615384615385
249280,1,0,2372018,9.0,1,2019-10-23,2019-10-23,1,1.0
249283,1,0,696892,10.0,1,2019-10-29,2019-10-29,1,1.0
249294,1,0,7914723,9.0,1,2019-10-28,2019-10-28,1,1.0
249297,1,0,12390859,8.0,1,2019-10-05,2019-10-05,1,1.0
249303,1,0,5662700,10.0,1,2019-10-24,2019-10-24,1,1.0
249305,1,0,29746107,10.0,1,2019-09-24,2019-09-24,1,1.0
249307,1,0,725996,10.0,1,2019-10-24,2019-10-24,1,1.0
249308,1,0,3931555,9.0,1,2019-10-10,2019-10-10,1,1.0
249309,1,0,2888905,10.0,1,2019-10-03,2019-10-03,1,1.0
249310,2,0,13208527,9.25,1,2019-10-18,2019-10-21,4,0.5
249314,1,0,372151,9.0,1,2019-10-23,2019-10-23,1,1.0
249322,2,0,7560047,6.5,1,2019-10-27,2019-10-29,3,0.6666666666666666
249324,2,0,10839071,9.5,1,2019-10-01,2019-10-08,8,0.25
249327,1,0,3757288,9.0,1,2019-10-25,2019-10-25,1,1.0
249328,1,0,3089264,10.0,1,2019-10-28,2019-10-28,1,1.0
249338,1,0,918962,10.0,1,2019-10-24,2019-10-24,1,1.0
249342,1,0,5246201,10.0,1,2019-10-21,2019-10-21,1,1.0
249345,2,0,5776002,9.5,1,2019-09-29,2019-10-22,24,0.08333333333333333
249349,2,0,8311105,9.0,1,2019-10-05,2019-10-22,18,0.1111111111111111
249351,1,0,5478883,10.0,1,2019-10-24,2019-10-24,1,1.0
249352,3,0,14265154,9.0,1,2019-10-21,2019-10-27,7,0.42857142857142855
249353,1,0,3712834,10.0,1,2019-10-21,2019-10-21,1,1.0
249355,1,0,5552922,10.0,1,2019-10-05,2019-10-05,1,1.0
249357,3,0,8640771,9.666666666666666,1,2019-10-15,2019-10-29,15,0.2
249358,1,0,38502037,2.0,2,2019-10-21,2019-10-21,1,1.0
249361,2,0,19229939,12.5,1,2019-10-18,2019-10-22,5,0.4
249364,2,0,2711005,8.0,1,2019-10-16,2019-10-17,2,1.0
249366,1,0,5657168,4.0,1,2019-10-07,2019-10-07,1,1.0
249367,2,0,16191079,14.125,1,2019-10-08,2019-10-26,19,0.10526315789473684
249368,3,0,11015740,8.666666666666666,1,2019-10-27,2019-10-30,4,0.75
249369,1,1,2257849,9.0,1,2019-10-23,2019-10-23,1,1.0
249370,1,0,2880739,9.0,1,2019-10-24,2019-10-24,1,1.0
249373,4,0,16682520,10.0,1,2019-09-29,2019-10-25,27,0.14814814814814814
249377,1,0,5385550,9.0,1,2019-10-16,2019-10-16,1,1.0
249378,5,3,14892570,12.6,1,2019-10-21,2019-10-26,6,0.8333333333333334
249379,1,0,4701160,21.0,1,2019-09-24,2019-09-24,1,1.0
249381,3,0,3643346,9.666666666666666,1,2019-10-24,2019-10-26,3,1.0
249386,3,0,10321439,9.666666666666666,1,2019-10-05,2019-10-24,20,0.15
249389,1,0,3652667,9.0,1,2019-10-10,2019-10-10,1,1.0
249390,1,0,158597189,9.0,1,2019-10-22,2019-10-22,1,1.0
249391,1,0,1314824,7.0,1,2019-10-23,2019-10-23,1,1.0
249398,1,0,7429241,10.0,1,2019-10-28,2019-10-28,1,1.0
249400,1,0,5163219,15.0,1,2019-10-22,2019-10-22,1,1.0
249404,4,0,16483726,12.6,1,2019-09-26,2019-10-16,21,0.19047619047619047
249406,1,0,1468615,10.0,1,2019-10-22,2019-10-22,1,1.0
249408,1,0,3872882,9.0,1,2019-10-23,2019-10-23,1,1.0
249410,1,0,4604611,4.0,1,2019-10-24,2019-10-24,1,1.0
249414,1,0,9926548,10.0,2,2019-10-22,2019-10-22,1,1.0
249421,1,0,11035777,21.0,1,2019-10-07,2019-10-07,1,1.0
249423,4,0,21602765,6.6,1,2019-10-02,2019-10-23,22,0.18181818181818182
249425,1,0,11199573,10.0,1,2019-10-19,2019-10-19,1,1.0
249429,2,0,3370470,10.0,1,2019-10-10,2019-10-25,16,0.125
249431,1,0,5653069,10.0,1,2019-10-24,2019-10-24,1,1.0
249432,1,0,25651432,10.0,2,2019-10-23,2019-10-23,1,1.0
249434,1,0,581075,10.0,1,2019-10-24,2019-10-24,1,1.0
249438,2,0,25749147,9.625,1,2019-10-18,2019-10-21,4,0.5
249439,1,0,5444401,10.0,1,2019-10-24,2019-10-24,1,1.0
249442,1,0,8431952,10.0,1,2019-10-22,2019-10-22,1,1.0
249443,3,0,16396390,9.833333333333334,4,2019-10-10,2019-10-20,11,0.2727272727272727
249448,2,0,1689804,8.0,1,2019-10-23,2019-10-23,1,2.0
249449,1,0,743425,10.0,1,2019-10-25,2019-10-25,1,1.0
249454,1,0,4577274,10.0,1,2019-10-27,2019-10-27,1,1.0
249456,2,0,6185579,9.0,1,2019-10-04,2019-10-08,5,0.4
249458,1,0,3138320,4.0,1,2019-10-24,2019-10-24,1,1.0
249462,1,0,555488,10.0,1,2019-10-23,2019-10-23,1,1.0
249468,1,0,2445541,11.0,1,2019-10-24,2019-10-24,1,1.0
249472,1,0,3365738,6.0,1,2019-10-24,2019-10-24,1,1.0
249473,1,0,431748,5.0,1,2019-10-23,2019-10-23,1,1.0
249476,4,0,20258543,9.0,1,2019-10-25,2019-10-29,5,0.8
249480,1,0,5111258,9.0,1,2019-10-23,2019-10-23,1,1.0
249481,4,0,9379235,8.2,2,2019-10-01,2019-10-28,28,0.14285714285714285
249484,1,0,1875945,2.0,1,2019-10-25,2019-10-25,1,1.0
249487,2,0,6950706,10.5,1,2019-10-07,2019-10-24,18,0.1111111111111111
249488,2,0,6344257,16.0,1,2019-10-23,2019-10-29,7,0.2857142857142857
