uid,总浏览量,总点赞数,观看作品数,观看城市数,完播作品数,常看背景音乐,完播率,平均点赞率
37706,12884875,0,5,1,1,53.0,0.2,0.0
37707,25846672,0,8,2,4,7.0,0.5,0.0
37708,51818934,0,13,1,9,59.0,0.6923076923076923,0.0
37709,4903366,0,3,1,1,70.0,0.3333333333333333,0.0
37710,33993792,0,7,1,7,22.0,1.0,0.0
37711,113321111,0,31,1,22,58.0,0.7096774193548387,0.0
37712,4570259,0,3,1,0,219.0,0.0,0.0
37713,14576190,0,4,1,2,25.0,0.5,0.0
37714,53701471,0,17,1,13,33.0,0.7647058823529411,0.0
37715,122767882,0,46,1,30,33.0,0.6521739130434783,0.0
37716,49190921,0,21,1,12,8.0,0.5714285714285714,0.0
37718,3302199,0,2,1,2,25.0,1.0,0.0
37719,14345929,0,4,1,3,578.0,0.75,0.0
37721,4509372,0,1,1,1,25.0,1.0,0.0
37722,4119668,0,2,1,1,456.0,0.5,0.0
37723,11335481,0,4,1,4,172.0,1.0,0.0
37724,16959161,0,5,1,3,25.0,0.6,0.0
37725,79756782,0,29,1,18,22.0,0.6206896551724138,0.0
37726,29579438,0,12,1,7,22.0,0.5833333333333334,0.0
37727,18840074,0,8,1,3,74.0,0.375,0.0
37728,572093037,1,208,2,63,432.0,0.30288461538461536,1.7479674376809449e-09
37729,31520832,0,11,1,10,164.0,0.9090909090909091,0.0
37730,48059008,0,16,1,7,7.0,0.4375,0.0
37731,11306896,0,5,1,1,1.0,0.2,0.0
37732,4885476,1,1,1,0,740.0,0.0,2.0468834561872784e-07
37733,45299757,0,16,2,3,110.0,0.1875,0.0
37734,47327004,0,18,1,15,22.0,0.8333333333333334,0.0
37735,13677899,0,4,1,2,22.0,0.5,0.0
37736,188573064,22,59,1,32,25.0,0.5423728813559322,1.1666565485725999e-07
37737,12304209,0,4,1,2,7.0,0.5,0.0
37738,41494412,0,12,1,8,25.0,0.6666666666666666,0.0
37739,226531208,0,81,6,14,22.0,0.1728395061728395,0.0
37742,10697936,0,2,1,1,31497.0,0.5,0.0
37743,22333477,0,6,1,4,2027.0,0.6666666666666666,0.0
37744,7843626,0,2,1,2,1760.0,1.0,0.0
37745,35145988,0,10,2,2,63.0,0.2,0.0
37746,34903646,0,11,2,4,22.0,0.36363636363636365,0.0
37747,2115353,0,1,1,0,16476.0,0.0,0.0
37748,44262812,0,15,1,8,22.0,0.5333333333333333,0.0
37749,7708536,0,3,1,2,264.0,0.6666666666666666,0.0
37750,13617421,0,4,1,3,110.0,0.75,0.0
37751,11639739,0,5,1,0,110.0,0.0,0.0
37752,56335668,0,16,1,12,22.0,0.75,0.0
37753,10932553,0,5,1,2,25.0,0.4,0.0
37754,59072363,0,17,1,10,8.0,0.5882352941176471,0.0
37755,514785,0,1,1,0,1346.0,0.0,0.0
37756,3397628,0,1,1,1,762.0,1.0,0.0
37757,65733560,1,26,1,22,134.0,0.8461538461538461,1.5212929286045057e-08
37758,111336460,0,38,1,6,322.0,0.15789473684210525,0.0
37759,141915623,0,49,1,24,25.0,0.4897959183673469,0.0
37760,52227671,0,17,1,2,12.0,0.11764705882352941,0.0
37761,48738429,0,13,1,11,249.0,0.8461538461538461,0.0
37762,26991335,0,12,2,8,53.0,0.6666666666666666,0.0
37763,117840183,0,43,1,34,361.0,0.7906976744186046,0.0
37764,134104218,0,37,2,22,25.0,0.5945945945945946,0.0
37765,5622461,0,3,1,0,68.0,0.0,0.0
37766,20781005,0,8,1,3,255.0,0.375,0.0
37767,96050472,0,36,1,14,25.0,0.3888888888888889,0.0
37768,43783000,0,13,1,11,59.0,0.8461538461538461,0.0
37769,115482023,0,42,2,25,7.0,0.5952380952380952,0.0
37770,67333345,0,23,2,12,138.0,0.5217391304347826,0.0
37771,27191315,0,11,1,6,30.0,0.5454545454545454,0.0
37772,2260694,0,1,1,1,162.0,1.0,0.0
37773,15540859,0,7,1,2,8.0,0.2857142857142857,0.0
37774,103647335,0,33,2,12,11586.0,0.36363636363636365,0.0
37775,25056969,0,7,2,5,8.0,0.7142857142857143,0.0
37776,1569014,0,1,1,1,238.0,1.0,0.0
37777,145607411,0,55,2,28,59.0,0.509090909090909,0.0
37778,15051067,0,4,1,1,36.0,0.25,0.0
37780,6839020,0,3,1,2,989.0,0.6666666666666666,0.0
37781,43553022,0,14,1,10,22.0,0.7142857142857143,0.0
37782,80555584,0,28,1,17,68.0,0.6071428571428571,0.0
37783,269589705,0,87,1,45,22.0,0.5172413793103449,0.0
37784,23170922,0,8,1,4,249.0,0.5,0.0
37785,20320932,0,7,1,2,320.0,0.2857142857142857,0.0
37786,592320,0,1,1,0,181.0,0.0,0.0
37787,54771485,0,17,3,4,22.0,0.23529411764705882,0.0
37788,11557145,0,3,1,3,762.0,1.0,0.0
37790,554405,0,1,1,1,1427.0,1.0,0.0
37791,11575033,0,3,1,3,59.0,1.0,0.0
37792,5875777,0,1,1,0,32695.0,0.0,0.0
37793,80297429,0,29,1,15,22.0,0.5172413793103449,0.0
37794,3953035,0,1,1,0,410.0,0.0,0.0
37795,12462918,0,4,1,0,156.0,0.0,0.0
37796,40541164,10,18,1,9,57.0,0.5,2.4666287332055883e-07
37797,88771477,1,28,1,15,25.0,0.5357142857142857,1.1264879596404598e-08
37798,95130434,0,28,3,16,25.0,0.5714285714285714,0.0
37799,66093681,0,21,1,8,220.0,0.38095238095238093,0.0
37800,10238978,1,4,1,3,7.0,0.75,9.76659975243623e-08
37801,7943834,0,2,1,1,1722.0,0.5,0.0
37802,131066263,0,43,1,24,1161.0,0.5581395348837209,0.0
37803,22969242,0,8,1,5,22.0,0.625,0.0
37804,34051861,0,13,1,8,22.0,0.6153846153846154,0.0
37805,72732118,0,30,1,22,190.0,0.7333333333333333,0.0
37806,7728572,0,2,1,1,320.0,0.5,0.0
37808,47514802,1,18,3,10,416.0,0.5555555555555556,2.1046073179469422e-08
37809,26236243,0,8,1,3,22.0,0.375,0.0
37810,106821082,0,34,1,8,22.0,0.23529411764705882,0.0
37811,4424802,0,1,1,1,43.0,1.0,0.0
37812,22324287,0,7,1,1,35.0,0.14285714285714285,0.0
37813,31535002,0,10,1,5,762.0,0.5,0.0
37814,20610138,0,8,1,4,63.0,0.5,0.0
37815,78756202,0,23,1,10,220.0,0.43478260869565216,0.0
37816,2045783,0,1,1,0,203.0,0.0,0.0
37817,8965228,0,4,1,2,237.0,0.5,0.0
37818,7251850,0,3,1,3,380.0,1.0,0.0
37819,110498301,1,36,1,17,220.0,0.4722222222222222,9.049912903185724e-09
37820,5063509,0,2,1,1,35.0,0.5,0.0
37821,37251290,0,11,1,2,12.0,0.18181818181818182,0.0
37822,62182017,0,22,2,8,33.0,0.36363636363636365,0.0
37823,17329302,0,5,1,2,8.0,0.4,0.0
37824,83818383,0,25,1,7,22.0,0.28,0.0
37825,12241449,0,4,1,1,566.0,0.25,0.0
37826,156834030,0,51,1,41,30.0,0.803921568627451,0.0
37827,10422579,0,3,1,0,222.0,0.0,0.0
37828,159946540,3,42,1,13,294.0,0.30952380952380953,1.8756266937690557e-08
37829,35761530,0,13,1,0,208.0,0.0,0.0
37830,39799014,0,13,1,13,22.0,1.0,0.0
37831,11647435,0,5,1,3,25.0,0.6,0.0
37832,31750695,0,9,1,3,8.0,0.3333333333333333,0.0
37833,8581822,0,4,1,4,1664.0,1.0,0.0
37834,38901245,5,13,1,6,7.0,0.46153846153846156,1.285305907304509e-07
37835,50634090,0,19,1,14,25.0,0.7368421052631579,0.0
37836,187471241,0,71,2,47,1062.0,0.6619718309859155,0.0
37837,362931356,0,117,1,59,762.0,0.5042735042735043,0.0
37839,25004607,0,8,1,6,22.0,0.75,0.0
37840,59212735,1,19,1,12,501.0,0.631578947368421,1.6888258919301734e-08
37841,13768934,0,4,1,0,220.0,0.0,0.0
37842,4678396,0,1,1,1,2134.0,1.0,0.0
37843,83802829,0,33,1,18,22.0,0.5454545454545454,0.0
37844,77591072,0,30,1,15,237.0,0.5,0.0
37845,6302989,0,2,1,1,53.0,0.5,0.0
37846,52121894,0,17,2,11,25.0,0.6470588235294118,0.0
37847,11230907,0,4,1,3,74.0,0.75,0.0
37848,13002926,0,4,1,0,33.0,0.0,0.0
37849,16124778,0,8,1,3,322.0,0.375,0.0
37850,59914709,0,15,1,2,166.0,0.13333333333333333,0.0
37851,51174883,0,15,1,9,56.0,0.6,0.0
37852,31297180,0,11,1,2,25.0,0.18181818181818182,0.0
37853,12363809,0,5,1,3,74.0,0.6,0.0
37854,17597337,0,8,1,0,53.0,0.0,0.0
37855,79375224,0,31,1,6,33.0,0.1935483870967742,0.0
37858,20563546,0,6,1,5,12.0,0.8333333333333334,0.0
37859,101012888,1,35,1,21,22.0,0.6,9.899726854656407e-09
37860,29038364,0,9,1,7,107.0,0.7777777777777778,0.0
37861,99725071,0,30,1,16,22.0,0.5333333333333333,0.0
37862,40604613,0,12,1,6,220.0,0.5,0.0
37863,81080186,0,26,1,14,404.0,0.5384615384615384,0.0
37865,47269293,0,13,2,7,43.0,0.5384615384615384,0.0
37866,6489990,0,2,1,0,4206.0,0.0,0.0
37867,29435738,0,13,1,3,7.0,0.23076923076923078,0.0
37868,9603904,0,3,1,0,157.0,0.0,0.0
37869,13705680,0,3,1,1,762.0,0.3333333333333333,0.0
37870,36322056,0,13,1,5,33.0,0.38461538461538464,0.0
37871,65934146,0,20,1,14,8.0,0.7,0.0
37872,24417296,0,7,1,5,43.0,0.7142857142857143,0.0
37873,54531175,0,16,1,12,22.0,0.75,0.0
37874,21225984,0,6,3,2,22.0,0.3333333333333333,0.0
37875,18725687,0,5,1,5,25.0,1.0,0.0
37876,179460472,0,65,1,17,25.0,0.26153846153846155,0.0
37877,36164247,0,9,1,7,75.0,0.7777777777777778,0.0
37878,18591865,0,6,1,1,220.0,0.16666666666666666,0.0
37879,28935739,0,10,1,4,74.0,0.4,0.0
37881,15522978,0,4,1,3,20.0,0.75,0.0
37882,15066570,0,7,1,3,491.0,0.42857142857142855,0.0
37883,14730133,0,5,1,2,220.0,0.4,0.0
37884,10938471,0,3,1,2,75.0,0.6666666666666666,0.0
37885,182544145,0,53,2,28,22.0,0.5283018867924528,0.0
37886,15189797,0,7,1,4,154.0,0.5714285714285714,0.0
37887,13236503,0,6,1,4,1.0,0.6666666666666666,0.0
37888,905704,0,1,1,0,220.0,0.0,0.0
37889,12893218,0,3,1,0,1525.0,0.0,0.0
37890,80477544,0,29,1,8,762.0,0.27586206896551724,0.0
37892,37546634,0,13,3,12,25.0,0.9230769230769231,0.0
37893,63223164,0,21,1,12,22.0,0.5714285714285714,0.0
37894,9880399,0,4,1,2,63.0,0.5,0.0
37895,161323300,0,53,1,14,220.0,0.2641509433962264,0.0
37896,39921027,1,13,1,2,43.0,0.15384615384615385,2.50494557667567e-08
37897,142046445,2,41,1,17,22.0,0.4146341463414634,1.4079901823660565e-08
37898,201945508,0,68,1,34,22.0,0.5,0.0
37899,84664740,0,28,1,14,110.0,0.5,0.0
37900,136633290,0,50,1,14,22.0,0.28,0.0
37901,29062600,0,9,1,4,468.0,0.4444444444444444,0.0
37902,104167173,0,32,1,25,22.0,0.78125,0.0
37903,2355606,0,1,1,1,188.0,1.0,0.0
37904,357295191,0,126,1,17,8.0,0.1349206349206349,0.0
37905,18580132,0,6,1,0,216.0,0.0,0.0
37906,107194151,0,34,1,6,22.0,0.17647058823529413,0.0
37907,304502959,1,112,2,20,239.0,0.17857142857142858,3.284040336698337e-09
37908,347155883,0,120,1,66,33.0,0.55,0.0
37909,67743029,0,23,1,17,857.0,0.7391304347826086,0.0
37910,78968124,0,24,1,15,22.0,0.625,0.0
37912,179194813,0,56,3,7,68.0,0.125,0.0
37913,8258942,0,2,1,2,1020.0,1.0,0.0
37914,148427885,0,48,1,33,68.0,0.6875,0.0
37915,24989253,0,9,1,3,33.0,0.3333333333333333,0.0
37916,1473406,0,1,1,1,22.0,1.0,0.0
37917,125931967,0,42,1,18,22.0,0.42857142857142855,0.0
37918,11511693,0,3,1,1,59.0,0.3333333333333333,0.0
37919,61301051,1,18,1,11,3284.0,0.6111111111111112,1.631293401478549e-08
37920,12250054,0,4,1,2,249.0,0.5,0.0
37921,66809055,0,22,1,9,33.0,0.4090909090909091,0.0
37922,59615443,0,21,1,7,220.0,0.3333333333333333,0.0
37923,12069321,0,4,1,3,68.0,0.75,0.0
37924,8803846,0,4,2,2,380.0,0.5,0.0
37925,118610318,0,42,1,21,22.0,0.5,0.0
37926,18363423,0,7,1,1,68.0,0.14285714285714285,0.0
37927,135548906,0,44,1,25,9931.0,0.5681818181818182,0.0
37928,36678271,0,12,1,10,249.0,0.8333333333333334,0.0
37929,5148498,0,1,1,0,1353.0,0.0,0.0
37930,105341162,0,33,1,20,22.0,0.6060606060606061,0.0
37931,102361909,0,34,1,17,25.0,0.5,0.0
37932,14620729,0,9,1,2,22.0,0.2222222222222222,0.0
37933,60956550,0,22,1,16,110.0,0.7272727272727273,0.0
37935,8304213,0,2,1,0,785.0,0.0,0.0
37936,45336328,0,15,1,3,22.0,0.2,0.0
37937,28928456,0,9,1,4,22.0,0.4444444444444444,0.0
37938,48338267,0,19,1,0,22.0,0.0,0.0
37939,11391548,0,4,1,1,1.0,0.25,0.0
37941,65219011,0,24,1,18,1557.0,0.75,0.0
37942,67485943,0,25,1,14,762.0,0.56,0.0
37943,22790689,0,7,1,3,203.0,0.42857142857142855,0.0
37944,72526207,0,26,2,13,22.0,0.5,0.0
37945,157321345,0,49,1,19,220.0,0.3877551020408163,0.0
37946,644995622,0,222,1,42,22.0,0.1891891891891892,0.0
37947,18678662,0,6,1,3,59.0,0.5,0.0
37948,9439129,0,2,1,0,307.0,0.0,0.0
37949,57894979,0,20,1,16,22.0,0.8,0.0
37950,49835166,0,17,1,13,25.0,0.7647058823529411,0.0
37951,48608080,0,14,1,5,22.0,0.35714285714285715,0.0
37952,30546120,0,10,1,6,33.0,0.6,0.0
37953,70763160,0,25,1,9,25.0,0.36,0.0
37954,630561352,0,212,1,41,43.0,0.19339622641509435,0.0
37955,31174344,0,9,1,6,68.0,0.6666666666666666,0.0
37956,156704042,0,54,1,27,220.0,0.5,0.0
37957,16462678,0,5,1,4,68.0,0.8,0.0
37958,39608609,0,13,1,3,25.0,0.23076923076923078,0.0
37959,1810312,0,1,1,1,579.0,1.0,0.0
37960,61163937,0,17,1,8,22.0,0.47058823529411764,0.0
37961,94698641,0,31,1,9,8.0,0.2903225806451613,0.0
37962,3747505,0,1,1,1,9381.0,1.0,0.0
37963,49561183,0,15,1,10,33.0,0.6666666666666666,0.0
37964,50941370,0,22,2,19,166.0,0.8636363636363636,0.0
37965,16251492,0,5,1,3,2253.0,0.6,0.0
37967,32353763,0,10,1,4,33.0,0.4,0.0
37968,55092501,0,16,1,10,220.0,0.625,0.0
37969,61810434,0,20,1,11,25.0,0.55,0.0
37970,29517505,0,8,1,0,22.0,0.0,0.0
37971,11904537,0,5,1,2,162.0,0.4,0.0
37972,5365539,0,1,1,0,220.0,0.0,0.0
37973,12135005,0,4,1,2,33.0,0.5,0.0
37974,40525892,0,13,4,9,468.0,0.6923076923076923,0.0
37975,65469900,0,22,1,10,25.0,0.45454545454545453,0.0
37976,2746501,0,1,1,1,110.0,1.0,0.0
37977,3800889,0,2,1,1,465.0,0.5,0.0
37978,75163305,2,28,1,19,35.0,0.6785714285714286,2.660872882053284e-08
37979,120660799,1,40,1,8,2852.0,0.2,8.287695824059643e-09
37980,142847989,0,52,1,16,22.0,0.3076923076923077,0.0
37981,92082990,0,30,1,15,57.0,0.5,0.0
37982,127727561,1,40,1,18,22.0,0.45,7.82916382471282e-09
37983,49359276,0,12,1,5,111.0,0.4166666666666667,0.0
37984,2533644,0,1,1,1,468.0,1.0,0.0
37985,36490524,0,12,1,3,581.0,0.25,0.0
37986,125619681,0,36,2,18,22.0,0.5,0.0
37987,41717201,0,12,1,12,22.0,1.0,0.0
37988,9515323,0,6,1,5,862.0,0.8333333333333334,0.0
37989,12609775,0,4,1,2,325.0,0.5,0.0
37990,83612402,0,27,1,21,25.0,0.7777777777777778,0.0
37991,20863886,0,6,2,5,22.0,0.8333333333333334,0.0
37992,109844721,0,32,1,4,656.0,0.125,0.0
37993,2258232,0,1,1,1,1184.0,1.0,0.0
37994,229769402,0,75,1,57,74.0,0.76,0.0
37995,115061116,0,43,1,23,7.0,0.5348837209302325,0.0
37996,169639640,0,59,1,44,22.0,0.7457627118644068,0.0
37997,25702323,0,7,1,6,287.0,0.8571428571428571,0.0
38000,40877433,4,16,1,8,1.0,0.5,9.785350268936898e-08
38001,11999812,0,4,1,1,24.0,0.25,0.0
38002,127557448,0,38,1,9,307.0,0.23684210526315788,0.0
38003,29060550,0,9,1,2,68.0,0.2222222222222222,0.0
38004,21239779,0,7,1,3,22.0,0.42857142857142855,0.0
38005,38238832,3,10,1,2,74.0,0.2,7.84542791474384e-08
38006,229796935,0,83,1,49,7.0,0.5903614457831325,0.0
38007,28925433,0,10,1,9,68.0,0.9,0.0
38008,16932043,0,6,1,4,22.0,0.6666666666666666,0.0
38009,3205438,0,2,1,1,111.0,0.5,0.0
38010,118443998,0,41,1,11,22.0,0.2682926829268293,0.0
38013,12698212,0,6,1,3,58.0,0.5,0.0
38014,8803982,0,2,1,2,8.0,1.0,0.0
38015,14290587,0,5,1,2,7.0,0.4,0.0
38016,22412218,0,6,1,4,66.0,0.6666666666666666,0.0
38017,1181657,0,2,1,2,53.0,1.0,0.0
38019,29171528,2,12,1,9,101.0,0.75,6.856000138216962e-08
38020,1723803,0,1,1,1,1542.0,1.0,0.0
38021,7365679,0,2,1,2,110.0,1.0,0.0
38022,21866018,0,6,1,3,25.0,0.5,0.0
38023,99019942,0,34,1,21,7.0,0.6176470588235294,0.0
38024,29727302,1,9,1,4,22.0,0.4444444444444444,3.3639110606135734e-08
38025,35920966,0,10,1,6,56.0,0.6,0.0
38026,4848138,0,1,1,0,1418.0,0.0,0.0
38027,10384130,0,3,1,2,9931.0,0.6666666666666666,0.0
38028,123796866,0,44,2,20,33.0,0.45454545454545453,0.0
38029,12971779,0,3,1,2,220.0,0.6666666666666666,0.0
38030,3738920,0,1,1,1,762.0,1.0,0.0
38031,8023020,0,3,1,3,597.0,1.0,0.0
38032,1496194,0,1,1,1,815.0,1.0,0.0
38033,112277771,0,37,1,10,22.0,0.2702702702702703,0.0
38034,728512,0,1,1,0,31865.0,0.0,0.0
38035,75472838,0,26,1,9,7.0,0.34615384615384615,0.0
38036,12650055,0,6,1,0,22.0,0.0,0.0
38037,45528972,0,15,1,8,25.0,0.5333333333333333,0.0
38038,330571505,0,125,1,49,22.0,0.392,0.0
38039,3390459,1,1,1,1,2492.0,1.0,2.9494531566374934e-07
38040,16198709,0,8,1,1,22.0,0.125,0.0
38041,14278706,0,4,1,3,375.0,0.75,0.0
38042,38563979,0,13,1,2,2407.0,0.15384615384615385,0.0
38043,61870103,0,23,3,12,22.0,0.5217391304347826,0.0
38044,17979613,0,7,2,1,22.0,0.14285714285714285,0.0
38045,11745381,0,4,1,4,57.0,1.0,0.0
38046,763302,0,1,1,0,303.0,0.0,0.0
38047,13993644,0,5,2,3,138.0,0.6,0.0
38048,7268800,0,4,1,3,57.0,0.75,0.0
38049,61999344,0,19,1,15,25.0,0.7894736842105263,0.0
38051,91761349,0,30,1,17,22.0,0.5666666666666667,0.0
38052,7981132,0,2,1,0,5364.0,0.0,0.0
38053,10398338,0,2,1,2,129.0,1.0,0.0
38054,17800591,0,5,1,4,1283.0,0.8,0.0
38055,5461779,0,3,2,2,166.0,0.6666666666666666,0.0
38057,13194489,0,4,1,0,581.0,0.0,0.0
38058,15302352,0,5,1,3,785.0,0.6,0.0
38059,45860662,0,17,1,7,33.0,0.4117647058823529,0.0
38060,5058430,0,1,1,1,619.0,1.0,0.0
38061,40973886,0,15,1,12,762.0,0.8,0.0
38065,29540953,0,8,1,5,68.0,0.625,0.0
38066,30599295,0,12,1,5,181.0,0.4166666666666667,0.0
38067,4889173,0,1,1,1,649.0,1.0,0.0
38068,2367353,0,1,1,0,110.0,0.0,0.0
38070,51810807,0,18,1,4,30.0,0.2222222222222222,0.0
38071,25814938,0,6,1,4,110.0,0.6666666666666666,0.0
38072,96050914,0,33,1,6,220.0,0.18181818181818182,0.0
38073,10271917,0,2,1,1,1318.0,0.5,0.0
38074,6633499,0,3,1,1,220.0,0.3333333333333333,0.0
38075,43387242,0,15,1,7,7.0,0.4666666666666667,0.0
38076,2108185,0,1,1,1,1018.0,1.0,0.0
38077,44604847,0,17,1,9,22.0,0.5294117647058824,0.0
38078,23617567,0,10,1,5,22.0,0.5,0.0
38079,29554048,0,11,2,9,22.0,0.8181818181818182,0.0
38082,19968944,0,6,1,1,272.0,0.16666666666666666,0.0
38083,7788710,0,4,1,2,8.0,0.5,0.0
38084,4396545,0,1,1,0,4206.0,0.0,0.0
38085,83640784,0,25,1,12,7.0,0.48,0.0
38086,69720933,0,27,1,6,6891.0,0.2222222222222222,0.0
38087,114388579,0,39,1,17,115.0,0.4358974358974359,0.0
38088,13676822,0,3,1,0,239.0,0.0,0.0
38089,43163615,0,12,1,9,596.0,0.75,0.0
38090,7137778,0,4,1,4,25.0,1.0,0.0
38091,25853022,0,6,1,4,63.0,0.6666666666666666,0.0
38092,1223474,0,1,1,1,296.0,1.0,0.0
38093,35330877,0,13,1,7,318.0,0.5384615384615384,0.0
38094,133528640,0,44,1,10,68.0,0.22727272727272727,0.0
38095,237797956,0,72,1,51,25.0,0.7083333333333334,0.0
38096,43343741,0,11,1,5,5.0,0.45454545454545453,0.0
38097,3730934,0,1,1,0,945.0,0.0,0.0
38098,15164031,0,4,1,2,25.0,0.5,0.0
38099,117473957,0,43,1,7,110.0,0.16279069767441862,0.0
38100,12784652,0,6,2,3,62.0,0.5,0.0
38101,7936521,0,4,1,2,110.0,0.5,0.0
38102,123844811,0,42,2,31,166.0,0.7380952380952381,0.0
38103,21662733,1,8,1,1,307.0,0.125,4.616222708372023e-08
38104,39811343,0,11,2,3,74.0,0.2727272727272727,0.0
38105,60315469,7,18,1,10,22.0,0.5555555555555556,1.1605646306091063e-07
38106,234893562,1,80,2,24,8.0,0.3,4.257247374025517e-09
38107,368903933,0,132,1,19,22.0,0.14393939393939395,0.0
38108,232833330,26,81,1,20,25.0,0.24691358024691357,1.1166786129803667e-07
38109,8615818,0,2,1,2,67.0,1.0,0.0
38110,37276778,0,15,1,11,622.0,0.7333333333333333,0.0
38111,20437852,1,8,1,8,307.0,1.0,4.892882089565968e-08
38112,178995965,0,58,1,27,22.0,0.46551724137931033,0.0
38113,16679038,0,7,1,0,110.0,0.0,0.0
38114,50719029,1,16,1,10,204.0,0.625,1.9716465786440825e-08
38115,11033203,0,3,1,2,22.0,0.6666666666666666,0.0
38116,29954871,0,9,1,6,603.0,0.6666666666666666,0.0
38117,68772938,0,23,1,16,906.0,0.6956521739130435,0.0
38118,71980091,3,26,1,13,22.0,0.5,4.167819126541532e-08
38119,64106892,0,20,1,6,1221.0,0.3,0.0
38120,6335460,0,3,1,3,404.0,1.0,0.0
38121,13864622,0,5,2,4,403.0,0.8,0.0
38122,38907471,0,14,1,11,59.0,0.7857142857142857,0.0
38123,70563826,0,24,1,12,33.0,0.5,0.0
38124,215405445,0,74,1,33,7.0,0.44594594594594594,0.0
38125,152840068,0,57,1,24,25.0,0.42105263157894735,0.0
38126,53705445,0,16,1,9,25.0,0.5625,0.0
38127,12167373,0,5,1,3,157.0,0.6,0.0
38128,817869,0,2,1,1,110.0,0.5,0.0
38130,6666237,0,2,1,1,2891.0,0.5,0.0
38131,3619585,0,1,1,0,2336.0,0.0,0.0
38132,9647441,0,3,1,2,166.0,0.6666666666666666,0.0
38133,158046383,0,57,1,41,22.0,0.7192982456140351,0.0
38134,19352607,0,6,1,5,464.0,0.8333333333333334,0.0
38135,22759120,0,7,2,4,5.0,0.5714285714285714,0.0
38136,5347908,0,2,1,1,1684.0,0.5,0.0
38137,5501148,0,2,2,1,238.0,0.5,0.0
38138,22083254,0,8,1,3,74.0,0.375,0.0
38139,79355995,0,28,3,21,166.0,0.75,0.0
38140,72165560,0,25,1,7,43.0,0.28,0.0
38141,54909165,15,19,1,6,29.0,0.3157894736842105,2.731784393370396e-07
38142,17975997,0,6,1,4,35.0,0.6666666666666666,0.0
38143,10571649,0,3,1,1,22.0,0.3333333333333333,0.0
38144,49090457,0,17,1,3,987.0,0.17647058823529413,0.0
38145,4593850,0,1,1,1,2690.0,1.0,0.0
38146,55723808,0,17,2,8,404.0,0.47058823529411764,0.0
38147,156495161,0,43,1,18,22.0,0.4186046511627907,0.0
38148,51835907,0,19,1,11,22.0,0.5789473684210527,0.0
38149,118118253,1,44,1,23,220.0,0.5227272727272727,8.466092027283878e-09
38150,75000110,0,25,1,11,22.0,0.44,0.0
38151,40874747,0,12,1,4,220.0,0.3333333333333333,0.0
38152,54609926,0,14,1,6,22.0,0.42857142857142855,0.0
38153,24859764,0,7,1,6,468.0,0.8571428571428571,0.0
38154,29057969,0,7,1,5,8.0,0.7142857142857143,0.0
38155,18257227,0,6,1,1,356.0,0.16666666666666666,0.0
38156,30157020,0,10,1,9,33.0,0.9,0.0
38157,16204438,0,5,1,3,25.0,0.6,0.0
38158,66483291,0,25,1,11,59.0,0.44,0.0
38159,27673419,0,11,1,9,133.0,0.8181818181818182,0.0
38160,28462103,0,11,1,9,22.0,0.8181818181818182,0.0
38161,46057382,0,16,1,6,410.0,0.375,0.0
38162,62558387,0,20,1,13,803.0,0.65,0.0
38163,40032647,0,10,1,3,25.0,0.3,0.0
38164,10327875,0,4,1,1,68.0,0.25,0.0
38165,5556765,0,1,1,1,592.0,1.0,0.0
38166,45429939,0,14,1,8,35.0,0.5714285714285714,0.0
38167,148505741,0,49,1,19,16.0,0.3877551020408163,0.0
38168,53598184,0,16,1,12,8.0,0.75,0.0
38169,1471740,0,1,1,0,22188.0,0.0,0.0
38170,4775575,0,2,1,2,737.0,1.0,0.0
38171,2897410,0,1,1,0,416.0,0.0,0.0
38172,68654844,0,26,1,10,1406.0,0.38461538461538464,0.0
38173,5651661,0,1,1,1,1987.0,1.0,0.0
38174,192970922,1,59,2,30,1.0,0.5084745762711864,5.18212790629668e-09
38175,16661875,0,5,1,2,166.0,0.4,0.0
38176,30944492,0,10,2,7,220.0,0.7,0.0
38177,124264038,1,42,1,28,110.0,0.6666666666666666,8.047380530157888e-09
38178,45812544,0,13,2,9,22.0,0.6923076923076923,0.0
38179,24565983,0,7,1,1,68.0,0.14285714285714285,0.0
38180,2247907,0,2,1,0,110.0,0.0,0.0
38182,10036538,0,4,1,3,162.0,0.75,0.0
38183,275399200,0,88,1,37,468.0,0.42045454545454547,0.0
38184,21186427,0,9,1,5,30.0,0.5555555555555556,0.0
38185,32646478,0,9,1,5,53.0,0.5555555555555556,0.0
38186,54197925,0,19,1,7,22.0,0.3684210526315789,0.0
38188,65069601,0,20,3,4,33.0,0.2,0.0
38189,5217298,0,1,1,1,59.0,1.0,0.0
38190,14794457,0,3,1,0,199.0,0.0,0.0
38191,19315662,0,5,1,3,59.0,0.6,0.0
38192,41671688,0,16,1,11,28.0,0.6875,0.0
38193,17208109,0,5,1,2,22.0,0.4,0.0
38194,25499888,0,7,1,1,59.0,0.14285714285714285,0.0
38195,61487952,1,17,1,12,762.0,0.7058823529411765,1.626334863128959e-08
38196,1801356,0,1,1,1,1067.0,1.0,0.0
38198,52434269,0,17,1,15,272.0,0.8823529411764706,0.0
38199,61672773,0,21,1,9,76.0,0.42857142857142855,0.0
38200,8170386,0,2,1,1,222.0,0.5,0.0
38201,38375671,1,13,1,10,668.0,0.7692307692307693,2.6058176285699343e-08
38202,26761050,0,11,1,3,115.0,0.2727272727272727,0.0
